"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group","sig"
"F09B9.3",3338.67389237177,-0.757367512639536,0.244859438554221,-3.09307052695796,0.00198097050903945,0.00879346512925524,NA,"FDR<0.05"
"Y40B1B.5",1475.92755772634,-0.21406581654791,0.0692147456272037,-3.09277762430691,0.00198292662198681,0.00880012150867458,NA,"FDR<0.05"
"R12E2.8",19.9444873969733,-1.34380886882038,0.434648477981105,-3.09171419410515,0.0019900435179568,0.00882967282806155,NA,"FDR<0.05 & 
log2(FC)>=1"
"ZC504.2",114.988150712229,-0.495325012290596,0.160239911436906,-3.09114631834796,0.00199385356259536,0.00884454167214338,NA,"FDR<0.05"
"Y56A3A.20",1376.11249465141,-0.162465800386867,0.05256672862973,-3.09065838072682,0.00199713262535378,0.008857048831355,NA,"FDR<0.05"
"W08E12.1",163.443975260058,-0.619377895536632,0.200476444550748,-3.08952953013811,0.00200473776273736,0.00888873145594658,"spt-16_N2","FDR<0.05"
"F35E12.2",19.0077882518903,3.55919356112363,1.15228702717534,3.08880815038633,0.00200961165315006,0.00890829231895452,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"K01A6.8",15.4675020033099,1.60575866373669,0.520042775544868,3.08774343044047,0.00201682514004541,0.0089382128648506,NA,"FDR<0.05 & 
log2(FC)>=1"
"F54C4.1",650.82798276841,0.289203857935856,0.0936645856829524,3.08765427004385,0.00201743027941307,0.00893883935756495,NA,"FDR<0.05"
"ZK896.1",132.019287902361,1.7649376577391,0.571654631905093,3.08741949987754,0.00201902448202086,0.00894384690105035,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"C05D9.9",201.550900714545,0.847141033620336,0.27439420815449,3.08731382968323,0.00201974241077662,0.0089449713293448,"hmg-4_N2","FDR<0.05"
"W02A11.3",946.540979004725,0.354849437018692,0.114941425755319,3.08721972680309,0.00202038194779314,0.00894574814191706,"both","FDR<0.05"
"ZC47.10",49.1842028712194,1.20602984973188,0.390728844086093,3.08661586669589,0.00202449029412625,0.00896188009393416,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"C24G7.1",46.1547020880237,1.9237785807374,0.623343320802255,3.08622634836523,0.00202714443761885,0.00896950915763676,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"T10D4.3",110.099600568608,0.60179728787365,0.194991860024978,3.08626876935561,0.00202685522988693,0.00896950915763676,"spt-16_N2","FDR<0.05"
"F13B10.1",871.352809717493,0.760105390974473,0.246347660837111,3.08549871507433,0.00203211102148564,0.00898942112189907,"spt-16_N2","FDR<0.05"
"K03H1.5",1028.35524388063,-0.284873265823894,0.0923586231428646,-3.08442521261106,0.00203945878372084,0.00901985511643768,NA,"FDR<0.05"
"Y45F10A.4",276.378243593986,0.299381481892866,0.0970760985449238,3.08398757655389,0.00204246124331758,0.00903106171225122,"spt-16_N2","FDR<0.05"
"F36H5.3",6.87691522719091,4.84359493292626,1.57060176187139,3.08391028872594,0.00204299190776572,0.00903133624547625,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"F27E5.3",493.892332147579,0.326621710067204,0.105946561170712,3.08289109583197,0.00205000161133711,0.00906024559892487,"both","FDR<0.05"
"F27B10.1",110.520051244003,0.448510310781938,0.145500699057278,3.0825302812145,0.00205248847016788,0.00906915698624844,"spt-16_N2","FDR<0.05"
"C02B4.4",30.4534826090602,1.12946677761993,0.366473845794472,3.08198467798263,0.00205625421321234,0.00908371389077575,NA,"FDR<0.05 & 
log2(FC)>=1"
"Y4C6B.18",2.23162627595912,4.21942180024113,1.36967441300882,3.0806020468559,0.00206582550814284,0.00912390486799844,NA,"FDR<0.05 & 
log2(FC)>=1"
"C33B4.2",124.65130457113,-2.04746858490902,0.664689456965054,-3.08033859038126,0.00206765392073175,0.00912988812558618,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"Y55F3BR.1",1327.82526567089,-0.148581345490297,0.0482420631570323,-3.07991275179612,0.00207061241960706,0.00914085748408303,NA,"FDR<0.05"
"T10G3.2",10.7909073322512,-1.46210265580737,0.474737148681308,-3.07981513532004,0.00207129115358501,0.00914175994829343,NA,"FDR<0.05 & 
log2(FC)>=1"
"D1014.8",518.116720886784,0.231777382382746,0.0752864039703387,3.07860875482991,0.00207969606212747,0.00917675409831613,NA,"FDR<0.05"
"C03C10.3",1510.6475918245,-0.307969295230816,0.100037582186719,-3.07853597117126,0.00208020414851742,0.00917689511524943,"both","FDR<0.05"
"F45H10.4",392.397373573639,-0.491753703653369,0.159741542558907,-3.07843342299031,0.0020809202075857,0.00917795333661483,NA,"FDR<0.05"
"R08E3.1",4814.47314876793,0.271171784136573,0.0881161546372266,3.07743551966134,0.00208790004135294,0.00920663129650804,"spt-16_N2","FDR<0.05"
"K08D9.4",62.7816731132834,0.625231652723477,0.203201439798194,3.07690562303306,0.00209161512550698,0.00922090346043494,NA,"FDR<0.05"
"C05D2.10",849.300877198582,0.382616636562082,0.124363833721382,3.07659087946159,0.00209382464933522,0.0092285333389634,NA,"FDR<0.05"
"R07E3.7",123.643678628498,-0.510182197906971,0.165850335517968,-3.07616017968019,0.00209685166376735,0.00923976199530222,"both","FDR<0.05"
"CD4.6",4158.45598463447,-0.198970531659876,0.0646865586695751,-3.07591771385206,0.00209855751058145,0.00924516513347358,NA,"FDR<0.05"
"Y47G6A.4",376.158148536887,-0.247105231626631,0.0803399742046764,-3.07574447307013,0.00209977711020816,0.00924842413668921,"both","FDR<0.05"
"R08H2.1",225.850830924194,0.897312762792772,0.291757050924506,3.0755478229212,0.00210116229742261,0.00925241081117739,"hmg-4_N2","FDR<0.05"
"T24E12.5",219.93587085682,3.26481341437086,1.06167598522799,3.07515047886268,0.00210396371356525,0.00926263056538523,NA,"FDR<0.05 & 
log2(FC)>=1"
"H37N21.1",1015.54077676096,-0.244824246529929,0.0796210638430182,-3.07486781403257,0.0021059586853355,0.00926717984044668,"both","FDR<0.05"
"Y75B12B.14",43.2115087060271,-0.770556337890855,0.250597829302084,-3.07487235638417,0.00210592661293838,0.00926717984044668,"spt-16_N2","FDR<0.05"
"R06F6.6",188.084051419457,0.517434807488852,0.168303716711123,3.07441105639383,0.00210918602386141,0.00927926305042339,"both","FDR<0.05"
"Y48E1A.1",1815.29261234965,-0.211659133479891,0.0688593790413378,-3.07378800719111,0.0021135956517685,0.00929654098406804,NA,"FDR<0.05"
"F22E5.3",98.8790078492759,0.524566376885791,0.170675177421038,3.07347784728965,0.00211579395756497,0.00930408686701054,"both","FDR<0.05"
"C35B1.9",3.25643985907904,-2.3747623162424,0.772680949018407,-3.07340606657797,0.00211630301303914,0.00930420261708857,"both","FDR<0.05 & 
log2(FC)>=1"
"F13H8.11",206.449430666293,0.602105778714245,0.195919275455148,3.07323400066415,0.00211752372988722,0.00930744637852821,"both","FDR<0.05"
"Y73F8A.379",69.0883983766643,0.516862142942457,0.168253929127054,3.07191722430541,0.00212688696334884,0.009346470435838,NA,"FDR<0.05"
"F59A3.8",273.628613852487,0.318583172797037,0.103715423548453,3.07170488146541,0.00212840042457293,0.00934885820036887,NA,"FDR<0.05"
"T19D12.10",23.48966577134,-0.811957664680448,0.264333953831362,-3.07171157133471,0.00212835272785695,0.00934885820036887,NA,"FDR<0.05"
"T07C5.1",1011.0211010343,-0.210417338326349,0.0685189434289064,-3.07093670445565,0.00213388381354913,0.0093686734902838,NA,"FDR<0.05"
"T19D7.4",119.682935563579,-0.524282941235636,0.170721278741228,-3.07098766540005,0.00213351964416513,0.0093686734902838,"both","FDR<0.05"
"K11D2.4",383.619480029636,-0.296179458900666,0.0964813120128857,-3.06981168395709,0.00214193779678503,0.00940189230135154,"both","FDR<0.05"
"M03F8.1",209.016179350452,-1.35881146166261,0.442931035758759,-3.06777207276729,0.00215661041111398,0.00946414140797148,"both","FDR<0.05 & 
log2(FC)>=1"
"K10G4.4",7.0278123988046,-1.56774314889082,0.511088896261118,-3.06745687562317,0.00215888608835949,0.00947197142432068,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"C40H1.2",60.8988823651301,-1.41476543430612,0.461267671648012,-3.0671246247357,0.00216128727435866,0.00948034841283315,NA,"FDR<0.05 & 
log2(FC)>=1"
"B0205.14",13.9616715227476,1.89493450710487,0.61792290852153,3.06661960735324,0.00216494173786155,0.00949421776007815,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"F26E4.7",221.854723739642,-0.308018449485494,0.100448443036928,-3.06643328829156,0.00216629143067565,0.00949797566761658,NA,"FDR<0.05"
"Y51B9A.8",41.5144861056686,2.74061924189618,0.893819875519876,3.06618740191042,0.00216807380910071,0.00950362851867342,NA,"FDR<0.05 & 
log2(FC)>=1"
"C50B8.4",99.827740939615,-0.430046498637244,0.140263418694396,-3.06599185047831,0.00216949227975537,0.00950768399272511,NA,"FDR<0.05"
"F38A5.3",598.303423857231,0.839374322519852,0.273929443928634,3.06419897942235,0.00218253693351307,0.00956267716674947,"spt-16_N2","FDR<0.05"
"Y71F9AM.6",10397.6218365427,-0.630315089131486,0.205711611122747,-3.06407152076302,0.00218346703489037,0.00956457809783567,"spt-16_N2","FDR<0.05"
"F02D8.1",15.9429183282622,-1.07076123945789,0.349620137866847,-3.06264177455845,0.00219392521663631,0.00960820600441905,NA,"FDR<0.05 & 
log2(FC)>=1"
"F32H5.4",124.648119762997,0.785540029938367,0.25651555315937,3.06234854091019,0.00219607580208625,0.00961543957505914,"both","FDR<0.05"
"ZK892.7",5.19954112234586,-1.88191467501612,0.614586806381642,-3.06208115025414,0.00219803853827109,0.00962184755544787,NA,"FDR<0.05 & 
log2(FC)>=1"
"F22B5.2",2753.88343841135,-0.153521008198753,0.0501422455935088,-3.06170986922505,0.00220076653053953,0.00963160175059466,NA,"FDR<0.05"
"F56F11.2",122.750186745882,-0.377354139780453,0.123311560715098,-3.06016838641999,0.00221212581469075,0.00967911758282622,NA,"FDR<0.05"
"C01G6.7",973.721994930595,-0.447439634560268,0.146243866314336,-3.05954462116409,0.00221673763193809,0.00969709512437012,NA,"FDR<0.05"
"F32B4.2",491.808140102812,0.296549227217164,0.0969392162204707,3.05912548893232,0.00221984143973122,0.00970846923289757,NA,"FDR<0.05"
"F22B8.2",7.63445533309056,1.91266980746725,0.625370411832487,3.05845906886235,0.00222478469416561,0.00972788116954354,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"C40H1.6",921.236719460871,-0.627269417597771,0.20516263742861,-3.05742519914739,0.00223247351948809,0.00975928659891437,NA,"FDR<0.05"
"ZK218.4",2.59641088416948,4.40721624083451,1.44167975146064,3.0570008605374,0.00223563634159243,0.00977089679089625,NA,"FDR<0.05 & 
log2(FC)>=1"
"T04A8.14",5042.71533808501,0.426094854838132,0.139415846617711,3.0562871092159,0.00224096557398688,0.00979196791499048,"spt-16_N2","FDR<0.05"
"Y37A1B.269",16.010713507301,2.02909979338664,0.66403134179244,3.05572894783766,0.0022451412002462,0.00980798991240825,"hmg-4_N2","FDR<0.05 & 
log2(FC)>=1"
"Y6D11A.1",401.236902214768,-0.266077541748727,0.0870812789223988,-3.05550796958136,0.00224679631590456,0.0098129961914218,NA,"FDR<0.05"
"W04H10.3",278.262411301465,0.565259403948752,0.185004869198536,3.05537582009341,0.00224778664282603,0.00981509736153806,"hmg-4_N2","FDR<0.05"
"F40F9.6",7188.37418236279,-0.253161578614098,0.0828688879761473,-3.05496531686255,0.00225086550130333,0.00982631521452332,NA,"FDR<0.05"
"K01A6.7",36.1369558516001,3.27082061345502,1.07108761358876,3.05373768864331,0.00226009603555565,0.00986437748851895,"both","FDR<0.05 & 
log2(FC)>=1"
"C25A1.13",514.316434074923,-0.246517589066364,0.0807499256527099,-3.05285221099261,0.00226677545525007,0.00989129049682813,NA,"FDR<0.05"
"Y57A10A.26",367.876416233387,1.11346730351332,0.364759505986826,3.05260667710614,0.00226863078994274,0.00989714573231244,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"T07D4.5",204.408961909718,-0.408981761571686,0.134016742366011,-3.05172140697707,0.00227533173840665,0.00992413304504409,"both","FDR<0.05"
"B0365.7",78.5676867289604,2.04930717441535,0.671641854731904,3.0511903925841,0.00227935988479597,0.00993945303609898,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"Y46G5A.5",744.249151190455,0.341237689011124,0.111853388260281,3.05075862536296,0.00228263998045978,0.0099515048593942,NA,"FDR<0.05"
"C08F11.25",1.96606269637193,-3.30739306089225,1.08420491414677,-3.0505239533018,0.00228442457561098,0.00995478165731993,"both","FDR<0.05 & 
log2(FC)>=1"
"C50E10.2",153.966017684822,0.344955898536439,0.113078906078858,3.05057689801029,0.00228402183886584,0.00995478165731993,NA,"FDR<0.05"
"C43H8.2",493.007884023116,0.245824318394575,0.0805983073032627,3.049993562143,0.00228846271593416,0.00996787127387909,NA,"FDR<0.05"
"Y87G2A.5",5764.7670536569,-0.240218470753566,0.0787598005196349,-3.05001370202403,0.00228830926132329,0.00996787127387909,NA,"FDR<0.05"
"Y50E8A.1",38.1144973710394,0.736480066074701,0.241484718479052,3.04979988263145,0.00228993892659839,0.00997204764375447,"both","FDR<0.05"
"Y40G12A.2",285.05352441684,-0.431225084760564,0.141408705698112,-3.04949460241274,0.00229226752055268,0.00997993318073919,"spt-16_N2","FDR<0.05"
"B0336.1",526.161039363621,0.268666451483116,0.0881063392769841,3.04934302897884,0.00229342448684987,0.00998271534768394,NA,"FDR<0.05"
"Y62E10A.11",776.962826187814,-0.177750477992379,0.0582993433852093,-3.04892761515175,0.0022965981002036,0.00999427224730733,NA,"FDR<0.05"
"C39B5.2",26.4797055963647,0.989235877962465,0.324466268229995,3.04880961388953,0.00229750032105649,0.00999594157743631,"hmg-4_N2","FDR<0.05"
"F26A3.4",1684.9051965131,0.41264404938924,0.135357426242782,3.04855123832737,0.00229947695761788,0.0100022836563139,NA,"FDR<0.05"
"C47A10.1",1098.88333044293,0.587370485660806,0.192679947245386,3.04842560971207,0.00230043861011229,0.010004208883417,"both","FDR<0.05"
"F44E7.8",75.4060394306744,0.614541265410668,0.201611189900594,3.04815057990419,0.00230254517373097,0.010008853332993,"both","FDR<0.05"
"K01C8.9",3110.00721633874,-0.234333224446102,0.0768759376260025,-3.04819988780002,0.00230216737483752,0.010008853332993,"hmg-4_N2","FDR<0.05"
"F15A8.1",2.45677440178484,-3.16692699544484,1.03902147464804,-3.04798993352627,0.00230377644606202,0.0100119475132806,NA,"FDR<0.05 & 
log2(FC)>=1"
"T25B9.7",126.871974589812,0.482418684048478,0.158283667611093,3.04781087859167,0.0023051495212289,0.0100156564184323,NA,"FDR<0.05"
"Y53C12B.5",247.967670275612,-0.87502659251673,0.287181042346503,-3.04695109874611,0.00231175315335955,0.0100420848045644,NA,"FDR<0.05"
"T01E8.5",3566.99197113153,-0.201753061361085,0.0662370132872361,-3.04592630839474,0.00231964679798408,0.0100741037368962,NA,"FDR<0.05"
"Y71G12B.32",9.62403801106162,1.7731969023481,0.582178514330341,3.04579584904082,0.00232065345555972,0.0100762051593733,NA,"FDR<0.05 & 
log2(FC)>=1"
"F18E3.6",9.11023411553123,1.72865456828466,0.567642395001457,3.04532322375291,0.0023243037037072,0.0100875094765261,NA,"FDR<0.05 & 
log2(FC)>=1"
"Y41D4B.18",230.393976638886,1.86000378025019,0.610762391391166,3.04538034179471,0.00232386228219789,0.0100875094765261,NA,"FDR<0.05 & 
log2(FC)>=1"
"T06D8.6",2163.16467550011,-0.130521976326833,0.0428643020062594,-3.04500412272601,0.00232677120381356,0.010095945110829,NA,"FDR<0.05"
"F09F7.6",162.533812240678,0.65902641273814,0.216452265560551,3.04467320326468,0.0023293326255491,0.0101044348441824,"hmg-4_N2","FDR<0.05"
"F54F2.8",1638.49582934338,0.189214379392184,0.0621472082374887,3.04461591692296,0.00232977630214519,0.0101044348441824,"both","FDR<0.05"
"Y37E3.19",81.0774826447032,0.53120829787831,0.174512811977646,3.04395013671749,0.00233493837812685,0.0101245449493851,NA,"FDR<0.05"
"C30E1.3",2.32811168177747,4.28553559260825,1.4082909836258,3.04307536044481,0.0023417368111695,0.0101517398332166,NA,"FDR<0.05 & 
log2(FC)>=1"
"C50F4.14",1378.80412666839,-0.332992435145886,0.109432308187208,-3.04290790043675,0.0023430403127807,0.0101541038567844,NA,"FDR<0.05"
"F11A3.1",2502.73003263457,0.235012731032441,0.0772339057097533,3.04286995294041,0.00234333578681006,0.0101541038567844,"both","FDR<0.05"
"Y71F9AM.5",757.169383741831,-0.286975273433179,0.094424320127473,-3.03920931647442,0.00237199985995158,0.0102760002923594,NA,"FDR<0.05"
"B0331.1",5.80505232046116,2.58232616765505,0.849690390309793,3.0391377813671,0.0023725631892398,0.0102761309908782,NA,"FDR<0.05 & 
log2(FC)>=1"
"F55C5.8",3013.85179648558,-0.375320219860573,0.123510335923003,-3.03877580006381,0.00237541562153295,0.0102861740483995,NA,"FDR<0.05"
"F40H7.12",3.19957069890651,4.71482023719469,1.55164096052099,3.03860258729676,0.00237678165786195,0.010289777554724,NA,"FDR<0.05 & 
log2(FC)>=1"
"F07E5.6",71.407322836984,0.525998801190789,0.173346566650881,3.0343768056863,0.00241033174445511,0.0104313201613019,NA,"FDR<0.05"
"T26C5.1",1147.78845565431,-0.183038836949913,0.0603222864779206,-3.03434845787733,0.00241055826493922,0.0104313201613019,NA,"FDR<0.05"
"Y6G8.6",4.22384343452836,4.11811864370663,1.35757378974036,3.03344000512432,0.00241782781722974,0.0104604294835659,NA,"FDR<0.05 & 
log2(FC)>=1"
"Y55B1AR.3",44.1189355893401,1.44961589503385,0.477901435492309,3.03329470760123,0.00241899236568382,0.0104631191328972,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"Y14H12A.1",112.34994467261,0.546668562538049,0.180239021108349,3.03302003737261,0.00242119522908356,0.010470297699205,"both","FDR<0.05"
"C52E2.5",77.3565063796218,-0.646115358598236,0.213036817071276,-3.032881205609,0.00242230936237337,0.010472765960158,NA,"FDR<0.05"
"C31H5.6",759.584092571654,0.395612520200235,0.130462860770717,3.03237655424027,0.00242636317409602,0.0104879398559154,NA,"FDR<0.05"
"T25C8.3",178.789508838842,0.425369648339583,0.140281089591663,3.03226649848365,0.00242724806478894,0.010489412376848,NA,"FDR<0.05"
"F02E8.6",449.263531625109,0.264038589059779,0.0870975323636988,3.03152778149001,0.00243319528303735,0.0105127563069406,NA,"FDR<0.05"
"B0281.6",19.8924860609825,1.93570232585124,0.638563334910195,3.03133960255245,0.00243471239249319,0.0105169535304603,NA,"FDR<0.05 & 
log2(FC)>=1"
"F43C11.8",8.05616126050014,3.12611447383986,1.03159601938393,3.03036694122451,0.00244256785494734,0.0105465042586114,NA,"FDR<0.05 & 
log2(FC)>=1"
"Y41D4B.19",1825.55778690863,-0.222768264746189,0.0735122169310641,-3.03035704874864,0.00244264786813539,0.0105465042586114,NA,"FDR<0.05"
"F42H10.6",269.353103272991,0.454564591235318,0.150011787322815,3.03019248918837,0.00244397922502779,0.0105498892683506,"hmg-4_N2","FDR<0.05"
"F21H7.3",7.36081188119917,3.43946631568201,1.13585146089605,3.02809516392988,0.00246100574471717,0.0106210086707745,NA,"FDR<0.05 & 
log2(FC)>=1"
"F08C6.5",22.8908975562253,-0.977224298980076,0.322824891031987,-3.02710331863241,0.00246909549241919,0.0106535362706263,NA,"FDR<0.05"
"Y57G11C.23",127.151996512197,0.432288441984659,0.14281567725979,3.02689767873524,0.00247077578716061,0.0106584002958222,NA,"FDR<0.05"
"Y47H10A.4",126.903930143994,-0.390240902365285,0.128930673824611,-3.02674988650213,0.00247198405162914,0.0106612263618483,NA,"FDR<0.05"
"C10C6.6",3354.723126767,-0.270249703755152,0.0892896112786439,-3.02666457928449,0.002472681720545,0.0106618495484976,NA,"FDR<0.05"
"C50F2.5",332.602693534126,0.264615248047051,0.087435059421644,3.02642040615515,0.00247467964018195,0.0106680776973534,"hmg-4_N2","FDR<0.05"
"ZK1037.4",10.6692226501349,3.20480008117318,1.0591026988091,3.02595780822464,0.00247846884709732,0.0106820233808036,NA,"FDR<0.05 & 
log2(FC)>=1"
"F36A4.3",76.2525043886214,0.502009572169824,0.165933520140262,3.02536565092743,0.00248332704039781,0.010700569053572,NA,"FDR<0.05"
"C32H11.13",3.75012860549856,4.96087434521031,1.64014731401783,3.02465169001056,0.0024891961228769,0.0107234613483079,"hmg-4_N2","FDR<0.05 & 
log2(FC)>=1"
"F52G3.4",3.38011157961909,-2.31810140284941,0.766424542533612,-3.02456572591782,0.0024899036420249,0.0107241123567347,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
"C01G10.11",903.1144352378,-0.212186251741252,0.0701667541304793,-3.02402832182716,0.00249433086628217,0.0107311904278399,"both","FDR<0.05"
"D2089.2",59.419684162391,0.648854132415478,0.214562653773166,3.02407768083182,0.00249392393844551,0.0107311904278399,NA,"FDR<0.05"
"F01G10.9",1348.68135749818,-1.53917719067624,0.508967545523795,-3.02411657523707,0.00249360332613963,0.0107311904278399,"spt-16_N2","FDR<0.05 & 
log2(FC)>=1"
